epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,196.595,0.63153,3.04211,0.95662,0.83957,0.74576,0.82256,0.73399,0.91164,28.9929,0.8186,8e-05,8e-05,8e-05
2,379.806,0.5962,1.78286,0.96535,0.82786,0.84746,0.85045,0.72553,0.96202,35.0326,0.80404,9.09e-05,9.09e-05,9.09e-05
