epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.4876,0.87552,1.17146,0.9906,0.76336,0.77966,0.75108,0.49299,1.16021,5.3867,0.94804,0.00036,0.00036,0.00036
2,50.7166,1.04779,1.35998,1.08195,0.02319,0.62712,0.0197,0.01015,1.43012,472.924,1.42707,0.000738535,0.000738535,0.000738535
